state,county_name,fips_code,carrier,issuer_id,market,plan_count
SC,Edgefield County,45037,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Fairfield County,45039,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Florence County,45041,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Georgetown County,45043,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Greenville County,45045,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Greenwood County,45047,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Hampton County,45049,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Horry County,45051,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Jasper County,45053,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Kershaw County,45055,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Lancaster County,45057,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Laurens County,45059,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Lee County,45061,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Lexington County,45063,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Marion County,45067,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Marlboro County,45069,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,McCormick County,45065,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Newberry County,45071,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Oconee County,45073,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Orangeburg County,45075,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Pickens County,45077,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Richland County,45079,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Saluda County,45081,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Spartanburg County,45083,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Sumter County,45085,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Union County,45087,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,Williamsburg County,45089,BlueCross BlueShield of South Carolina,26065,on_market,66
SC,York County,45091,BlueCross BlueShield of South Carolina,26065,on_market,66
SD,Aurora County,46003,Avera Health Plans,60536,on_market,16
SD,Aurora County,46003,Sanford Health Plan,31195,on_market,17
SD,Beadle County,46005,Avera Health Plans,60536,on_market,16
SD,Beadle County,46005,Sanford Health Plan,31195,on_market,17
SD,Bennett County,46007,Avera Health Plans,60536,on_market,16
SD,Bennett County,46007,Sanford Health Plan,31195,on_market,17
SD,Bon Homme County,46009,Avera Health Plans,60536,on_market,16
SD,Bon Homme County,46009,Sanford Health Plan,31195,on_market,17
SD,Brookings County,46011,Avera Health Plans,60536,on_market,16
SD,Brookings County,46011,Sanford Health Plan,31195,on_market,17
SD,Brown County,46013,Avera Health Plans,60536,on_market,25
SD,Brown County,46013,Sanford Health Plan,31195,on_market,34
SD,Brule County,46015,Avera Health Plans,60536,on_market,16
SD,Brule County,46015,Sanford Health Plan,31195,on_market,17
SD,Buffalo County,46017,Avera Health Plans,60536,on_market,16
SD,Buffalo County,46017,Sanford Health Plan,31195,on_market,17
SD,Butte County,46019,Avera Health Plans,60536,on_market,16
SD,Butte County,46019,Sanford Health Plan,31195,on_market,17
SD,Campbell County,46021,Avera Health Plans,60536,on_market,16
SD,Campbell County,46021,Sanford Health Plan,31195,on_market,17
SD,Charles Mix County,46023,Avera Health Plans,60536,on_market,16
SD,Charles Mix County,46023,Sanford Health Plan,31195,on_market,17
SD,Clark County,46025,Avera Health Plans,60536,on_market,16
SD,Clark County,46025,Sanford Health Plan,31195,on_market,17
SD,Clay County,46027,Avera Health Plans,60536,on_market,16
SD,Clay County,46027,Sanford Health Plan,31195,on_market,17
SD,Codington County,46029,Avera Health Plans,60536,on_market,16
SD,Codington County,46029,Sanford Health Plan,31195,on_market,17
SD,Corson County,46031,Avera Health Plans,60536,on_market,16
SD,Corson County,46031,Sanford Health Plan,31195,on_market,17
SD,Custer County,46033,Avera Health Plans,60536,on_market,16
SD,Custer County,46033,Sanford Health Plan,31195,on_market,17
SD,Davison County,46035,Avera Health Plans,60536,on_market,16
SD,Davison County,46035,Sanford Health Plan,31195,on_market,17
SD,Day County,46037,Avera Health Plans,60536,on_market,16
SD,Day County,46037,Sanford Health Plan,31195,on_market,17
SD,Deuel County,46039,Avera Health Plans,60536,on_market,16
SD,Deuel County,46039,Sanford Health Plan,31195,on_market,17
SD,Dewey County,46041,Avera Health Plans,60536,on_market,16
SD,Dewey County,46041,Sanford Health Plan,31195,on_market,17
SD,Douglas County,46043,Avera Health Plans,60536,on_market,16
SD,Douglas County,46043,Sanford Health Plan,31195,on_market,17
SD,Edmunds County,46045,Avera Health Plans,60536,on_market,16
SD,Edmunds County,46045,Sanford Health Plan,31195,on_market,17
SD,Fall River County,46047,Avera Health Plans,60536,on_market,16
SD,Fall River County,46047,Sanford Health Plan,31195,on_market,17
SD,Faulk County,46049,Avera Health Plans,60536,on_market,16
SD,Faulk County,46049,Sanford Health Plan,31195,on_market,17
SD,Grant County,46051,Avera Health Plans,60536,on_market,16
SD,Grant County,46051,Sanford Health Plan,31195,on_market,17
SD,Gregory County,46053,Avera Health Plans,60536,on_market,16
SD,Gregory County,46053,Sanford Health Plan,31195,on_market,17
SD,Haakon County,46055,Avera Health Plans,60536,on_market,16
SD,Haakon County,46055,Sanford Health Plan,31195,on_market,17
SD,Hamlin County,46057,Avera Health Plans,60536,on_market,16
SD,Hamlin County,46057,Sanford Health Plan,31195,on_market,17
SD,Hand County,46059,Avera Health Plans,60536,on_market,16
SD,Hand County,46059,Sanford Health Plan,31195,on_market,17
SD,Hanson County,46061,Avera Health Plans,60536,on_market,16
SD,Hanson County,46061,Sanford Health Plan,31195,on_market,17
SD,Harding County,46063,Avera Health Plans,60536,on_market,16
SD,Harding County,46063,Sanford Health Plan,31195,on_market,17
SD,Hughes County,46065,Avera Health Plans,60536,on_market,16
SD,Hughes County,46065,Sanford Health Plan,31195,on_market,17
SD,Hutchinson County,46067,Avera Health Plans,60536,on_market,16
SD,Hutchinson County,46067,Sanford Health Plan,31195,on_market,17
SD,Hyde County,46069,Avera Health Plans,60536,on_market,16
SD,Hyde County,46069,Sanford Health Plan,31195,on_market,17
SD,Jackson County,46071,Avera Health Plans,60536,on_market,16
SD,Jackson County,46071,Sanford Health Plan,31195,on_market,17
SD,Jerauld County,46073,Avera Health Plans,60536,on_market,16
SD,Jerauld County,46073,Sanford Health Plan,31195,on_market,17
SD,Jones County,46075,Avera Health Plans,60536,on_market,16
SD,Jones County,46075,Sanford Health Plan,31195,on_market,17
SD,Kingsbury County,46077,Avera Health Plans,60536,on_market,16
SD,Kingsbury County,46077,Sanford Health Plan,31195,on_market,17
SD,Lake County,46079,Avera Health Plans,60536,on_market,16
SD,Lake County,46079,Sanford Health Plan,31195,on_market,17
SD,Lawrence County,46081,Avera Health Plans,60536,on_market,16
SD,Lawrence County,46081,Sanford Health Plan,31195,on_market,17
SD,Lincoln County,46083,Avera Health Plans,60536,on_market,25
SD,Lincoln County,46083,Sanford Health Plan,31195,on_market,34
SD,Lyman County,46085,Avera Health Plans,60536,on_market,16
SD,Lyman County,46085,Sanford Health Plan,31195,on_market,17
SD,Marshall County,46091,Avera Health Plans,60536,on_market,16
SD,Marshall County,46091,Sanford Health Plan,31195,on_market,17
SD,McCook County,46087,Avera Health Plans,60536,on_market,16
SD,McCook County,46087,Sanford Health Plan,31195,on_market,17
SD,McPherson County,46089,Avera Health Plans,60536,on_market,16
SD,McPherson County,46089,Sanford Health Plan,31195,on_market,17
SD,Meade County,46093,Avera Health Plans,60536,on_market,16
SD,Meade County,46093,Sanford Health Plan,31195,on_market,17
SD,Mellette County,46095,Avera Health Plans,60536,on_market,16
SD,Mellette County,46095,Sanford Health Plan,31195,on_market,17
SD,Miner County,46097,Avera Health Plans,60536,on_market,16
SD,Miner County,46097,Sanford Health Plan,31195,on_market,17
SD,Minnehaha County,46099,Avera Health Plans,60536,on_market,25
SD,Minnehaha County,46099,Sanford Health Plan,31195,on_market,34
SD,Moody County,46101,Avera Health Plans,60536,on_market,16
SD,Moody County,46101,Sanford Health Plan,31195,on_market,17
SD,Oglala Lakota County,46102,Avera Health Plans,60536,on_market,16
SD,Oglala Lakota County,46102,Sanford Health Plan,31195,on_market,17
SD,Pennington County,46103,Avera Health Plans,60536,on_market,16
SD,Pennington County,46103,Sanford Health Plan,31195,on_market,17
SD,Perkins County,46105,Avera Health Plans,60536,on_market,16
SD,Perkins County,46105,Sanford Health Plan,31195,on_market,17
SD,Potter County,46107,Avera Health Plans,60536,on_market,16
SD,Potter County,46107,Sanford Health Plan,31195,on_market,17
SD,Roberts County,46109,Avera Health Plans,60536,on_market,16
SD,Roberts County,46109,Sanford Health Plan,31195,on_market,17
SD,Sanborn County,46111,Avera Health Plans,60536,on_market,16
SD,Sanborn County,46111,Sanford Health Plan,31195,on_market,17
SD,Spink County,46115,Avera Health Plans,60536,on_market,16
SD,Spink County,46115,Sanford Health Plan,31195,on_market,17
SD,Stanley County,46117,Avera Health Plans,60536,on_market,16
SD,Stanley County,46117,Sanford Health Plan,31195,on_market,17
SD,Sully County,46119,Avera Health Plans,60536,on_market,16
SD,Sully County,46119,Sanford Health Plan,31195,on_market,17
SD,Todd County,46121,Avera Health Plans,60536,on_market,16
SD,Todd County,46121,Sanford Health Plan,31195,on_market,17
SD,Tripp County,46123,Avera Health Plans,60536,on_market,16
SD,Tripp County,46123,Sanford Health Plan,31195,on_market,17
SD,Turner County,46125,Avera Health Plans,60536,on_market,16
SD,Turner County,46125,Sanford Health Plan,31195,on_market,17
SD,Union County,46127,Avera Health Plans,60536,on_market,16
SD,Union County,46127,Sanford Health Plan,31195,on_market,17
SD,Walworth County,46129,Avera Health Plans,60536,on_market,16
SD,Walworth County,46129,Sanford Health Plan,31195,on_market,17
SD,Yankton County,46135,Avera Health Plans,60536,on_market,16
SD,Yankton County,46135,Sanford Health Plan,31195,on_market,17
SD,Ziebach County,46137,Avera Health Plans,60536,on_market,16
SD,Ziebach County,46137,Sanford Health Plan,31195,on_market,17
TN,Anderson County,47001,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Anderson County,47001,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Anderson County,47001,Bright Health Plan,97906,on_market,12
TN,Anderson County,47001,Cigna,99248,on_market,12
TN,Bedford County,47003,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Bedford County,47003,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Benton County,47005,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Benton County,47005,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Bledsoe County,47007,Ambetter,70111,on_market,14
TN,Bledsoe County,47007,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Bledsoe County,47007,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Blount County,47009,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Blount County,47009,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Blount County,47009,Bright Health Plan,97906,on_market,12
TN,Blount County,47009,Cigna,99248,on_market,12
TN,Bradley County,47011,Ambetter,70111,on_market,14
TN,Bradley County,47011,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Bradley County,47011,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Campbell County,47013,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Campbell County,47013,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Campbell County,47013,Bright Health Plan,97906,on_market,12
TN,Campbell County,47013,Cigna,99248,on_market,12
TN,Cannon County,47015,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Cannon County,47015,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Carroll County,47017,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Carroll County,47017,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Carter County,47019,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Carter County,47019,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Carter County,47019,Cigna,99248,on_market,11
TN,Cheatham County,47021,Bright Health Plan,97906,on_market,13
TN,Cheatham County,47021,Cigna,99248,on_market,11
TN,Cheatham County,47021,Oscar,23552,off_market,1
TN,Cheatham County,47021,Oscar,23552,on_market,17
TN,Chester County,47023,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Chester County,47023,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Claiborne County,47025,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Claiborne County,47025,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Claiborne County,47025,Bright Health Plan,97906,on_market,12
TN,Claiborne County,47025,Cigna,99248,on_market,12
TN,Clay County,47027,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Clay County,47027,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Cocke County,47029,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Cocke County,47029,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Cocke County,47029,Bright Health Plan,97906,on_market,12
TN,Cocke County,47029,Cigna,99248,on_market,12
TN,Coffee County,47031,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Coffee County,47031,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Crockett County,47033,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Crockett County,47033,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Cumberland County,47035,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Cumberland County,47035,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Davidson County,47037,Bright Health Plan,97906,on_market,13
TN,Davidson County,47037,Cigna,99248,on_market,11
TN,Davidson County,47037,Oscar,23552,off_market,1
TN,Davidson County,47037,Oscar,23552,on_market,17
TN,Decatur County,47039,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Decatur County,47039,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,DeKalb County,47041,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,DeKalb County,47041,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Dickson County,47043,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Dickson County,47043,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Dyer County,47045,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Dyer County,47045,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Fayette County,47047,Ambetter,70111,on_market,14
TN,Fayette County,47047,Bright Health Plan,97906,on_market,12
TN,Fayette County,47047,Cigna,99248,on_market,11
TN,Fayette County,47047,Oscar,23552,off_market,1
TN,Fayette County,47047,Oscar,23552,on_market,17
TN,Fentress County,47049,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Fentress County,47049,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Franklin County,47051,Ambetter,70111,on_market,14
TN,Franklin County,47051,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Franklin County,47051,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Gibson County,47053,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Gibson County,47053,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Giles County,47055,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Giles County,47055,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Grainger County,47057,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Grainger County,47057,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Grainger County,47057,Bright Health Plan,97906,on_market,12
TN,Grainger County,47057,Cigna,99248,on_market,12
TN,Greene County,47059,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Greene County,47059,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Greene County,47059,Cigna,99248,on_market,11
TN,Grundy County,47061,Ambetter,70111,on_market,14
TN,Grundy County,47061,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Grundy County,47061,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Hamblen County,47063,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Hamblen County,47063,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Hamblen County,47063,Bright Health Plan,97906,on_market,12
TN,Hamblen County,47063,Cigna,99248,on_market,12
TN,Hamilton County,47065,Ambetter,70111,on_market,14
TN,Hamilton County,47065,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Hamilton County,47065,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Hancock County,47067,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Hancock County,47067,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Hancock County,47067,Cigna,99248,on_market,11
TN,Hardeman County,47069,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Hardeman County,47069,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Hardin County,47071,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Hardin County,47071,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Hawkins County,47073,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Hawkins County,47073,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Hawkins County,47073,Cigna,99248,on_market,11
TN,Haywood County,47075,Ambetter,70111,on_market,14
TN,Haywood County,47075,Bright Health Plan,97906,on_market,12
TN,Haywood County,47075,Cigna,99248,on_market,11
TN,Haywood County,47075,Oscar,23552,off_market,1
TN,Haywood County,47075,Oscar,23552,on_market,17
TN,Henderson County,47077,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Henderson County,47077,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Henry County,47079,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Henry County,47079,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Hickman County,47081,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Hickman County,47081,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Houston County,47083,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Houston County,47083,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Humphreys County,47085,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Humphreys County,47085,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Jackson County,47087,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Jackson County,47087,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Jefferson County,47089,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Jefferson County,47089,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Jefferson County,47089,Bright Health Plan,97906,on_market,12
TN,Jefferson County,47089,Cigna,99248,on_market,12
TN,Johnson County,47091,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Johnson County,47091,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Johnson County,47091,Cigna,99248,on_market,11
TN,Knox County,47093,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Knox County,47093,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Knox County,47093,Bright Health Plan,97906,on_market,12
TN,Knox County,47093,Cigna,99248,on_market,12
TN,Lake County,47095,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Lake County,47095,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Lauderdale County,47097,Ambetter,70111,on_market,14
TN,Lauderdale County,47097,Bright Health Plan,97906,on_market,12
TN,Lauderdale County,47097,Cigna,99248,on_market,11
TN,Lauderdale County,47097,Oscar,23552,off_market,1
TN,Lauderdale County,47097,Oscar,23552,on_market,17
TN,Lawrence County,47099,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Lawrence County,47099,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Lewis County,47101,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Lewis County,47101,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Lincoln County,47103,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Lincoln County,47103,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Loudon County,47105,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Loudon County,47105,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Loudon County,47105,Bright Health Plan,97906,on_market,12
TN,Loudon County,47105,Cigna,99248,on_market,12
TN,Macon County,47111,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Macon County,47111,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Madison County,47113,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Madison County,47113,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Marion County,47115,Ambetter,70111,on_market,14
TN,Marion County,47115,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Marion County,47115,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Marshall County,47117,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Marshall County,47117,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Maury County,47119,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Maury County,47119,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,McMinn County,47107,Ambetter,70111,on_market,14
TN,McMinn County,47107,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,McMinn County,47107,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,McNairy County,47109,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,McNairy County,47109,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Meigs County,47121,Ambetter,70111,on_market,14
TN,Meigs County,47121,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Meigs County,47121,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Monroe County,47123,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Monroe County,47123,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Monroe County,47123,Bright Health Plan,97906,on_market,12
TN,Monroe County,47123,Cigna,99248,on_market,12
TN,Montgomery County,47125,Bright Health Plan,97906,on_market,13
TN,Montgomery County,47125,Cigna,99248,on_market,11
TN,Montgomery County,47125,Oscar,23552,off_market,1
TN,Montgomery County,47125,Oscar,23552,on_market,17
TN,Moore County,47127,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Moore County,47127,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Morgan County,47129,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Morgan County,47129,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Morgan County,47129,Bright Health Plan,97906,on_market,12
TN,Morgan County,47129,Cigna,99248,on_market,12
TN,Obion County,47131,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Obion County,47131,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Overton County,47133,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Overton County,47133,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Perry County,47135,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Perry County,47135,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Pickett County,47137,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Pickett County,47137,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Polk County,47139,Ambetter,70111,on_market,14
TN,Polk County,47139,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Polk County,47139,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Putnam County,47141,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Putnam County,47141,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Rhea County,47143,Ambetter,70111,on_market,14
TN,Rhea County,47143,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Rhea County,47143,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Roane County,47145,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Roane County,47145,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Roane County,47145,Bright Health Plan,97906,on_market,12
TN,Roane County,47145,Cigna,99248,on_market,12
TN,Robertson County,47147,Bright Health Plan,97906,on_market,13
TN,Robertson County,47147,Cigna,99248,on_market,11
TN,Robertson County,47147,Oscar,23552,off_market,1
TN,Robertson County,47147,Oscar,23552,on_market,17
TN,Rutherford County,47149,Bright Health Plan,97906,on_market,13
TN,Rutherford County,47149,Cigna,99248,on_market,11
TN,Rutherford County,47149,Oscar,23552,off_market,1
TN,Rutherford County,47149,Oscar,23552,on_market,17
TN,Scott County,47151,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Scott County,47151,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Scott County,47151,Bright Health Plan,97906,on_market,12
TN,Scott County,47151,Cigna,99248,on_market,12
TN,Sequatchie County,47153,Ambetter,70111,on_market,14
TN,Sequatchie County,47153,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Sequatchie County,47153,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Sevier County,47155,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Sevier County,47155,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Sevier County,47155,Bright Health Plan,97906,on_market,12
TN,Sevier County,47155,Cigna,99248,on_market,12
TN,Shelby County,47157,Ambetter,70111,on_market,14
TN,Shelby County,47157,Bright Health Plan,97906,on_market,12
TN,Shelby County,47157,Cigna,99248,on_market,11
TN,Shelby County,47157,Oscar,23552,off_market,1
TN,Shelby County,47157,Oscar,23552,on_market,17
TN,Smith County,47159,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Smith County,47159,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Stewart County,47161,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Stewart County,47161,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Sullivan County,47163,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Sullivan County,47163,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Sullivan County,47163,Cigna,99248,on_market,11
TN,Sumner County,47165,Bright Health Plan,97906,on_market,13
TN,Sumner County,47165,Cigna,99248,on_market,11
TN,Sumner County,47165,Oscar,23552,off_market,1
TN,Sumner County,47165,Oscar,23552,on_market,17
TN,Tipton County,47167,Ambetter,70111,on_market,14
TN,Tipton County,47167,Bright Health Plan,97906,on_market,12
TN,Tipton County,47167,Cigna,99248,on_market,11
TN,Tipton County,47167,Oscar,23552,off_market,1
TN,Tipton County,47167,Oscar,23552,on_market,17
TN,Trousdale County,47169,Bright Health Plan,97906,on_market,13
TN,Trousdale County,47169,Cigna,99248,on_market,11
TN,Trousdale County,47169,Oscar,23552,off_market,1
TN,Trousdale County,47169,Oscar,23552,on_market,17
TN,Unicoi County,47171,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Unicoi County,47171,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Unicoi County,47171,Cigna,99248,on_market,11
TN,Union County,47173,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Union County,47173,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Union County,47173,Bright Health Plan,97906,on_market,12
TN,Union County,47173,Cigna,99248,on_market,12
TN,Van Buren County,47175,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Van Buren County,47175,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Warren County,47177,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Warren County,47177,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Washington County,47179,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Washington County,47179,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Washington County,47179,Cigna,99248,on_market,11
TN,Wayne County,47181,BlueCross BlueShield of Tennessee,14002,off_market,2
TN,Wayne County,47181,BlueCross BlueShield of Tennessee,14002,on_market,10
TN,Weakley County,47183,BlueCross BlueShield of Tennessee,14002,off_market,2
