fips_code,county_name,rating_area_count,rating_area_id,year
42007,Beaver County,1,PA04,2019
42009,Bedford County,1,PA05,2019
42011,Berks County,1,PA07,2019
42013,Blair County,1,PA05,2019
42015,Bradford County,1,PA03,2019
42017,Bucks County,1,PA08,2019
42019,Butler County,1,PA04,2019
42021,Cambria County,1,PA05,2019
42023,Cameron County,1,PA02,2019
42025,Carbon County,1,PA03,2019
42027,Centre County,1,PA06,2019
42029,Chester County,1,PA08,2019
42031,Clarion County,1,PA01,2019
42033,Clearfield County,1,PA05,2019
42035,Clinton County,1,PA03,2019
42037,Columbia County,1,PA06,2019
42039,Crawford County,1,PA01,2019
42041,Cumberland County,1,PA09,2019
42043,Dauphin County,1,PA09,2019
42045,Delaware County,1,PA08,2019
42047,Elk County,1,PA02,2019
42049,Erie County,1,PA01,2019
42051,Fayette County,1,PA04,2019
42053,Forest County,1,PA01,2019
42055,Franklin County,1,PA09,2019
42057,Fulton County,1,PA09,2019
42059,Greene County,1,PA04,2019
42061,Huntingdon County,1,PA05,2019
42063,Indiana County,1,PA04,2019
42065,Jefferson County,1,PA05,2019
42067,Juniata County,1,PA09,2019
42069,Lackawanna County,1,PA03,2019
42071,Lancaster County,1,PA07,2019
42073,Lawrence County,1,PA04,2019
42075,Lebanon County,1,PA09,2019
42077,Lehigh County,1,PA06,2019
42079,Luzerne County,1,PA03,2019
42081,Lycoming County,1,PA03,2019
42083,McKean County,1,PA01,2019
42085,Mercer County,1,PA01,2019
42087,Mifflin County,1,PA06,2019
42089,Monroe County,1,PA03,2019
42091,Montgomery County,1,PA08,2019
42093,Montour County,1,PA06,2019
42095,Northampton County,1,PA06,2019
42097,Northumberland County,1,PA06,2019
42099,Perry County,1,PA09,2019
42101,Philadelphia County,1,PA08,2019
42103,Pike County,1,PA03,2019
42105,Potter County,1,PA02,2019
42107,Schuylkill County,1,PA06,2019
42109,Snyder County,1,PA06,2019
42111,Somerset County,1,PA05,2019
42113,Sullivan County,1,PA03,2019
42115,Susquehanna County,1,PA03,2019
42117,Tioga County,1,PA03,2019
42119,Union County,1,PA06,2019
42121,Venango County,1,PA01,2019
42123,Warren County,1,PA01,2019
42125,Washington County,1,PA04,2019
42127,Wayne County,1,PA03,2019
42129,Westmoreland County,1,PA04,2019
42131,Wyoming County,1,PA03,2019
42133,York County,1,PA07,2019
44001,Bristol County,1,RI01,2019
44003,Kent County,1,RI01,2019
44005,Newport County,1,RI01,2019
44007,Providence County,1,RI01,2019
44009,Washington County,1,RI01,2019
45001,Abbeville County,1,SC01,2019
45003,Aiken County,1,SC02,2019
45005,Allendale County,1,SC03,2019
45007,Anderson County,1,SC04,2019
45009,Bamberg County,1,SC05,2019
45011,Barnwell County,1,SC06,2019
45013,Beaufort County,1,SC07,2019
45015,Berkeley County,1,SC08,2019
45017,Calhoun County,1,SC09,2019
45019,Charleston County,1,SC10,2019
45021,Cherokee County,1,SC11,2019
45023,Chester County,1,SC12,2019
45025,Chesterfield County,1,SC13,2019
45027,Clarendon County,1,SC14,2019
45029,Colleton County,1,SC15,2019
45031,Darlington County,1,SC16,2019
45033,Dillon County,1,SC17,2019
45035,Dorchester County,1,SC18,2019
45037,Edgefield County,1,SC19,2019
45039,Fairfield County,1,SC20,2019
45041,Florence County,1,SC21,2019
45043,Georgetown County,1,SC22,2019
45045,Greenville County,1,SC23,2019
45047,Greenwood County,1,SC24,2019
45049,Hampton County,1,SC25,2019
45051,Horry County,1,SC26,2019
45053,Jasper County,1,SC27,2019
45055,Kershaw County,1,SC28,2019
45057,Lancaster County,1,SC29,2019
45059,Laurens County,1,SC30,2019
45061,Lee County,1,SC31,2019
45063,Lexington County,1,SC32,2019
45065,McCormick County,1,SC33,2019
45067,Marion County,1,SC34,2019
45069,Marlboro County,1,SC35,2019
45071,Newberry County,1,SC36,2019
45073,Oconee County,1,SC37,2019
45075,Orangeburg County,1,SC38,2019
45077,Pickens County,1,SC39,2019
45079,Richland County,1,SC40,2019
45081,Saluda County,1,SC41,2019
45083,Spartanburg County,1,SC42,2019
45085,Sumter County,1,SC43,2019
45087,Union County,1,SC44,2019
45089,Williamsburg County,1,SC45,2019
45091,York County,1,SC46,2019
46003,Aurora County,1,SD04,2019
46005,Beadle County,1,SD03,2019
46007,Bennett County,1,SD01,2019
46009,Bon Homme County,1,SD04,2019
46011,Brookings County,1,SD03,2019
46013,Brown County,1,SD03,2019
46015,Brule County,1,SD04,2019
46017,Buffalo County,1,SD04,2019
46019,Butte County,1,SD01,2019
46021,Campbell County,1,SD03,2019
46023,Charles Mix County,1,SD04,2019
46025,Clark County,1,SD03,2019
46027,Clay County,1,SD02,2019
46029,Codington County,1,SD03,2019
46031,Corson County,1,SD01,2019
46033,Custer County,1,SD01,2019
46035,Davison County,1,SD04,2019
46037,Day County,1,SD03,2019
46039,Deuel County,1,SD03,2019
46041,Dewey County,1,SD01,2019
46043,Douglas County,1,SD04,2019
46045,Edmunds County,1,SD03,2019
46047,Fall River County,1,SD01,2019
46049,Faulk County,1,SD03,2019
46051,Grant County,1,SD03,2019
46053,Gregory County,1,SD01,2019
46055,Haakon County,1,SD01,2019
46057,Hamlin County,1,SD03,2019
46059,Hand County,1,SD04,2019
46061,Hanson County,1,SD04,2019
46063,Harding County,1,SD01,2019
46065,Hughes County,1,SD04,2019
46067,Hutchinson County,1,SD04,2019
46069,Hyde County,1,SD04,2019
46071,Jackson County,1,SD01,2019
46073,Jerauld County,1,SD04,2019
46075,Jones County,1,SD01,2019
46077,Kingsbury County,1,SD03,2019
46079,Lake County,1,SD02,2019
46081,Lawrence County,1,SD01,2019
46083,Lincoln County,1,SD02,2019
46085,Lyman County,1,SD01,2019
46087,McCook County,1,SD02,2019
46089,McPherson County,1,SD03,2019
46091,Marshall County,1,SD03,2019
46093,Meade County,1,SD01,2019
46095,Mellette County,1,SD01,2019
46097,Miner County,1,SD04,2019
46099,Minnehaha County,1,SD02,2019
46101,Moody County,1,SD02,2019
46102,Oglala Lakota County,1,SD01,2019
46103,Pennington County,1,SD01,2019
46105,Perkins County,1,SD01,2019
46107,Potter County,1,SD03,2019
46109,Roberts County,1,SD03,2019
46111,Sanborn County,1,SD04,2019
46115,Spink County,1,SD03,2019
46117,Stanley County,1,SD01,2019
46119,Sully County,1,SD04,2019
46121,Todd County,1,SD01,2019
46123,Tripp County,1,SD01,2019
46125,Turner County,1,SD02,2019
46127,Union County,1,SD02,2019
46129,Walworth County,1,SD03,2019
46135,Yankton County,1,SD04,2019
46137,Ziebach County,1,SD01,2019
47001,Anderson County,1,TN02,2019
47003,Bedford County,1,TN08,2019
47005,Benton County,1,TN05,2019
47007,Bledsoe County,1,TN03,2019
47009,Blount County,1,TN02,2019
47011,Bradley County,1,TN03,2019
47013,Campbell County,1,TN02,2019
47015,Cannon County,1,TN07,2019
47017,Carroll County,1,TN05,2019
47019,Carter County,1,TN01,2019
47021,Cheatham County,1,TN04,2019
47023,Chester County,1,TN05,2019
47025,Claiborne County,1,TN02,2019
47027,Clay County,1,TN07,2019
47029,Cocke County,1,TN02,2019
47031,Coffee County,1,TN08,2019
47033,Crockett County,1,TN05,2019
47035,Cumberland County,1,TN07,2019
47037,Davidson County,1,TN04,2019
47039,Decatur County,1,TN05,2019
47041,DeKalb County,1,TN07,2019
47043,Dickson County,1,TN08,2019
47045,Dyer County,1,TN05,2019
47047,Fayette County,1,TN06,2019
47049,Fentress County,1,TN07,2019
47051,Franklin County,1,TN03,2019
47053,Gibson County,1,TN05,2019
47055,Giles County,1,TN08,2019
47057,Grainger County,1,TN02,2019
47059,Greene County,1,TN01,2019
47061,Grundy County,1,TN03,2019
47063,Hamblen County,1,TN02,2019
47065,Hamilton County,1,TN03,2019
47067,Hancock County,1,TN01,2019
47069,Hardeman County,1,TN05,2019
47071,Hardin County,1,TN05,2019
47073,Hawkins County,1,TN01,2019
47075,Haywood County,1,TN06,2019
47077,Henderson County,1,TN05,2019
47079,Henry County,1,TN05,2019
47081,Hickman County,1,TN08,2019
47083,Houston County,1,TN08,2019
47085,Humphreys County,1,TN08,2019
47087,Jackson County,1,TN07,2019
47089,Jefferson County,1,TN02,2019
47091,Johnson County,1,TN01,2019
47093,Knox County,1,TN02,2019
47095,Lake County,1,TN05,2019
47097,Lauderdale County,1,TN06,2019
47099,Lawrence County,1,TN08,2019
47101,Lewis County,1,TN08,2019
47103,Lincoln County,1,TN08,2019
47105,Loudon County,1,TN02,2019
47107,McMinn County,1,TN03,2019
47109,McNairy County,1,TN05,2019
47111,Macon County,1,TN07,2019
47113,Madison County,1,TN05,2019
47115,Marion County,1,TN03,2019
47117,Marshall County,1,TN08,2019
47119,Maury County,1,TN08,2019
47121,Meigs County,1,TN03,2019
47123,Monroe County,1,TN02,2019
47125,Montgomery County,1,TN04,2019
47127,Moore County,1,TN08,2019
47129,Morgan County,1,TN02,2019
47131,Obion County,1,TN05,2019
47133,Overton County,1,TN07,2019
47135,Perry County,1,TN08,2019
47137,Pickett County,1,TN07,2019
47139,Polk County,1,TN03,2019
47141,Putnam County,1,TN07,2019
47143,Rhea County,1,TN03,2019
47145,Roane County,1,TN02,2019
47147,Robertson County,1,TN04,2019
47149,Rutherford County,1,TN04,2019
47151,Scott County,1,TN02,2019
47153,Sequatchie County,1,TN03,2019
47155,Sevier County,1,TN02,2019
47157,Shelby County,1,TN06,2019
47159,Smith County,1,TN07,2019
47161,Stewart County,1,TN08,2019
47163,Sullivan County,1,TN01,2019
47165,Sumner County,1,TN04,2019
47167,Tipton County,1,TN06,2019
47169,Trousdale County,1,TN04,2019
47171,Unicoi County,1,TN01,2019
47173,Union County,1,TN02,2019
47175,Van Buren County,1,TN07,2019
47177,Warren County,1,TN07,2019
47179,Washington County,1,TN01,2019
47181,Wayne County,1,TN08,2019
47183,Weakley County,1,TN05,2019
47185,White County,1,TN07,2019
47187,Williamson County,1,TN04,2019
47189,Wilson County,1,TN04,2019
48001,Anderson County,1,TX26,2019
48003,Andrews County,1,TX26,2019
48005,Angelina County,1,TX26,2019
48007,Aransas County,1,TX07,2019
48009,Archer County,1,TX25,2019
48011,Armstrong County,1,TX02,2019
48013,Atascosa County,1,TX19,2019
48015,Austin County,1,TX10,2019
48017,Bailey County,1,TX26,2019
48019,Bandera County,1,TX19,2019
48021,Bastrop County,1,TX03,2019
48023,Baylor County,1,TX26,2019
48025,Bee County,1,TX26,2019
48027,Bell County,1,TX11,2019
48029,Bexar County,1,TX19,2019
48031,Blanco County,1,TX26,2019
48033,Borden County,1,TX26,2019
48035,Bosque County,1,TX26,2019
48037,Bowie County,1,TX21,2019
48039,Brazoria County,1,TX10,2019
48041,Brazos County,1,TX06,2019
48043,Brewster County,1,TX26,2019
48045,Briscoe County,1,TX26,2019
48047,Brooks County,1,TX26,2019
48049,Brown County,1,TX26,2019
48051,Burleson County,1,TX06,2019
48053,Burnet County,1,TX26,2019
48055,Caldwell County,1,TX03,2019
48057,Calhoun County,1,TX23,2019
48059,Callahan County,1,TX01,2019
48061,Cameron County,1,TX05,2019
48063,Camp County,1,TX26,2019
48065,Carson County,1,TX02,2019
48067,Cass County,1,TX26,2019
48069,Castro County,1,TX26,2019
48071,Chambers County,1,TX10,2019
48073,Cherokee County,1,TX26,2019
48075,Childress County,1,TX26,2019
48077,Clay County,1,TX25,2019
48079,Cochran County,1,TX26,2019
48081,Coke County,1,TX26,2019
48083,Coleman County,1,TX26,2019
48085,Collin County,1,TX08,2019
48087,Collingsworth County,1,TX26,2019
48089,Colorado County,1,TX26,2019
48091,Comal County,1,TX19,2019
48093,Comanche County,1,TX26,2019
48095,Concho County,1,TX26,2019
48097,Cooke County,1,TX26,2019
48099,Coryell County,1,TX11,2019
48101,Cottle County,1,TX26,2019
48103,Crane County,1,TX26,2019
48105,Crockett County,1,TX26,2019
48107,Crosby County,1,TX14,2019
48109,Culberson County,1,TX26,2019
48111,Dallam County,1,TX26,2019
48113,Dallas County,1,TX08,2019
48115,Dawson County,1,TX26,2019
48117,Deaf Smith County,1,TX26,2019
48119,Delta County,1,TX08,2019
48121,Denton County,1,TX08,2019
48123,DeWitt County,1,TX26,2019
48125,Dickens County,1,TX26,2019
48127,Dimmit County,1,TX26,2019
48129,Donley County,1,TX26,2019
48131,Duval County,1,TX26,2019
48133,Eastland County,1,TX26,2019
48135,Ector County,1,TX17,2019
48137,Edwards County,1,TX26,2019
48139,Ellis County,1,TX08,2019
48141,El Paso County,1,TX09,2019
48143,Erath County,1,TX26,2019
48145,Falls County,1,TX26,2019
48147,Fannin County,1,TX26,2019
48149,Fayette County,1,TX26,2019
48151,Fisher County,1,TX26,2019
48153,Floyd County,1,TX26,2019
48155,Foard County,1,TX26,2019
48157,Fort Bend County,1,TX10,2019
48159,Franklin County,1,TX26,2019
48161,Freestone County,1,TX26,2019
48163,Frio County,1,TX26,2019
48165,Gaines County,1,TX26,2019
48167,Galveston County,1,TX10,2019
48169,Garza County,1,TX26,2019
48171,Gillespie County,1,TX26,2019
48173,Glasscock County,1,TX26,2019
48175,Goliad County,1,TX23,2019
48177,Gonzales County,1,TX26,2019
48179,Gray County,1,TX26,2019
48181,Grayson County,1,TX20,2019
48183,Gregg County,1,TX13,2019
48185,Grimes County,1,TX26,2019
48187,Guadalupe County,1,TX19,2019
48189,Hale County,1,TX26,2019
48191,Hall County,1,TX26,2019
48193,Hamilton County,1,TX26,2019
48195,Hansford County,1,TX26,2019
48197,Hardeman County,1,TX26,2019
48199,Hardin County,1,TX04,2019
48201,Harris County,1,TX10,2019
48203,Harrison County,1,TX26,2019
48205,Hartley County,1,TX26,2019
48207,Haskell County,1,TX26,2019
48209,Hays County,1,TX03,2019
48211,Hemphill County,1,TX26,2019
48213,Henderson County,1,TX26,2019
48215,Hidalgo County,1,TX15,2019
48217,Hill County,1,TX26,2019
48219,Hockley County,1,TX26,2019
48221,Hood County,1,TX26,2019
48223,Hopkins County,1,TX26,2019
48225,Houston County,1,TX26,2019
48227,Howard County,1,TX26,2019
48229,Hudspeth County,1,TX26,2019
48231,Hunt County,1,TX08,2019
48233,Hutchinson County,1,TX26,2019
48235,Irion County,1,TX18,2019
48237,Jack County,1,TX26,2019
48239,Jackson County,1,TX26,2019
48241,Jasper County,1,TX26,2019
48243,Jeff Davis County,1,TX26,2019
48245,Jefferson County,1,TX04,2019
48247,Jim Hogg County,1,TX26,2019
48249,Jim Wells County,1,TX26,2019
48251,Johnson County,1,TX08,2019
48253,Jones County,1,TX01,2019
48255,Karnes County,1,TX26,2019
48257,Kaufman County,1,TX08,2019
48259,Kendall County,1,TX19,2019
48261,Kenedy County,1,TX26,2019
48263,Kent County,1,TX26,2019
48265,Kerr County,1,TX26,2019
48267,Kimble County,1,TX26,2019
48269,King County,1,TX26,2019
48271,Kinney County,1,TX26,2019
48273,Kleberg County,1,TX26,2019
48275,Knox County,1,TX26,2019
48277,Lamar County,1,TX26,2019
48279,Lamb County,1,TX26,2019
48281,Lampasas County,1,TX11,2019
48283,La Salle County,1,TX26,2019
48285,Lavaca County,1,TX26,2019
48287,Lee County,1,TX26,2019
48289,Leon County,1,TX26,2019
48291,Liberty County,1,TX10,2019
48293,Limestone County,1,TX26,2019
48295,Lipscomb County,1,TX26,2019
48297,Live Oak County,1,TX26,2019
48299,Llano County,1,TX26,2019
48301,Loving County,1,TX26,2019
48303,Lubbock County,1,TX14,2019
48305,Lynn County,1,TX26,2019
48307,McCulloch County,1,TX26,2019
48309,McLennan County,1,TX24,2019
48311,McMullen County,1,TX26,2019
48313,Madison County,1,TX26,2019
48315,Marion County,1,TX26,2019
48317,Martin County,1,TX26,2019
48319,Mason County,1,TX26,2019
48321,Matagorda County,1,TX26,2019
48323,Maverick County,1,TX26,2019
48325,Medina County,1,TX19,2019
48327,Menard County,1,TX26,2019
48329,Midland County,1,TX16,2019
48331,Milam County,1,TX26,2019
48333,Mills County,1,TX26,2019
48335,Mitchell County,1,TX26,2019
48337,Montague County,1,TX26,2019
48339,Montgomery County,1,TX10,2019
48341,Moore County,1,TX26,2019
48343,Morris County,1,TX26,2019
48345,Motley County,1,TX26,2019
48347,Nacogdoches County,1,TX26,2019
48349,Navarro County,1,TX26,2019
48351,Newton County,1,TX26,2019
48353,Nolan County,1,TX26,2019
48355,Nueces County,1,TX07,2019
48357,Ochiltree County,1,TX26,2019
48359,Oldham County,1,TX26,2019
48361,Orange County,1,TX04,2019
48363,Palo Pinto County,1,TX26,2019
48365,Panola County,1,TX26,2019
48367,Parker County,1,TX08,2019
48369,Parmer County,1,TX26,2019
48371,Pecos County,1,TX26,2019
48373,Polk County,1,TX26,2019
48375,Potter County,1,TX02,2019
48377,Presidio County,1,TX26,2019
48379,Rains County,1,TX26,2019
48381,Randall County,1,TX02,2019
48383,Reagan County,1,TX26,2019
48385,Real County,1,TX26,2019
48387,Red River County,1,TX26,2019
48389,Reeves County,1,TX26,2019
48391,Refugio County,1,TX26,2019
48393,Roberts County,1,TX26,2019
48395,Robertson County,1,TX06,2019
48397,Rockwall County,1,TX08,2019
48399,Runnels County,1,TX26,2019
48401,Rusk County,1,TX13,2019
48403,Sabine County,1,TX26,2019
48405,San Augustine County,1,TX26,2019
48407,San Jacinto County,1,TX10,2019
48409,San Patricio County,1,TX07,2019
48411,San Saba County,1,TX26,2019
48413,Schleicher County,1,TX26,2019
48415,Scurry County,1,TX26,2019
48417,Shackelford County,1,TX26,2019
48419,Shelby County,1,TX26,2019
48421,Sherman County,1,TX26,2019
48423,Smith County,1,TX22,2019
48425,Somervell County,1,TX26,2019
48427,Starr County,1,TX26,2019
48429,Stephens County,1,TX26,2019
48431,Sterling County,1,TX26,2019
48433,Stonewall County,1,TX26,2019
48435,Sutton County,1,TX26,2019
48437,Swisher County,1,TX26,2019
48439,Tarrant County,1,TX08,2019
48441,Taylor County,1,TX01,2019
48443,Terrell County,1,TX26,2019
48445,Terry County,1,TX26,2019
48447,Throckmorton County,1,TX26,2019
48449,Titus County,1,TX26,2019
48451,Tom Green County,1,TX18,2019
48453,Travis County,1,TX03,2019
48455,Trinity County,1,TX26,2019
48457,Tyler County,1,TX26,2019
48459,Upshur County,1,TX13,2019
48461,Upton County,1,TX26,2019
48463,Uvalde County,1,TX26,2019
48465,Val Verde County,1,TX26,2019
48467,Van Zandt County,1,TX26,2019
48469,Victoria County,1,TX23,2019
48471,Walker County,1,TX26,2019
48473,Waller County,1,TX10,2019
48475,Ward County,1,TX26,2019
48477,Washington County,1,TX26,2019
48479,Webb County,1,TX12,2019
48481,Wharton County,1,TX26,2019
48483,Wheeler County,1,TX26,2019
48485,Wichita County,1,TX25,2019
48487,Wilbarger County,1,TX26,2019
48489,Willacy County,1,TX26,2019
48491,Williamson County,1,TX03,2019
48493,Wilson County,1,TX19,2019
48495,Winkler County,1,TX26,2019
48497,Wise County,1,TX08,2019
48499,Wood County,1,TX26,2019
48501,Yoakum County,1,TX26,2019
48503,Young County,1,TX26,2019
48505,Zapata County,1,TX26,2019
48507,Zavala County,1,TX26,2019
49001,Beaver County,1,UT06,2019
49003,Box Elder County,1,UT02,2019
49005,Cache County,1,UT01,2019
49007,Carbon County,1,UT06,2019
49009,Daggett County,1,UT06,2019
49011,Davis County,1,UT03,2019
49013,Duchesne County,1,UT06,2019
49015,Emery County,1,UT06,2019
49017,Garfield County,1,UT06,2019
49019,Grand County,1,UT06,2019
49021,Iron County,1,UT05,2019
49023,Juab County,1,UT06,2019
49025,Kane County,1,UT06,2019
49027,Millard County,1,UT06,2019
49029,Morgan County,1,UT02,2019
49031,Piute County,1,UT06,2019
49033,Rich County,1,UT01,2019
49035,Salt Lake County,1,UT03,2019
49037,San Juan County,1,UT06,2019
49039,Sanpete County,1,UT06,2019
49041,Sevier County,1,UT06,2019
49043,Summit County,1,UT03,2019
49045,Tooele County,1,UT03,2019
49047,Uintah County,1,UT06,2019
49049,Utah County,1,UT04,2019
49051,Wasatch County,1,UT03,2019
49053,Washington County,1,UT05,2019
49055,Wayne County,1,UT06,2019
49057,Weber County,1,UT02,2019
50001,Addison County,1,VT01,2019
50003,Bennington County,1,VT01,2019
50005,Caledonia County,1,VT01,2019
50007,Chittenden County,1,VT01,2019
50009,Essex County,1,VT01,2019
50011,Franklin County,1,VT01,2019
50013,Grand Isle County,1,VT01,2019
50015,Lamoille County,1,VT01,2019
50017,Orange County,1,VT01,2019
50019,Orleans County,1,VT01,2019
50021,Rutland County,1,VT01,2019
50023,Washington County,1,VT01,2019
50025,Windham County,1,VT01,2019
50027,Windsor County,1,VT01,2019
51001,Accomack County,1,VA12,2019
51003,Albemarle County,1,VA02,2019
51005,Alleghany County,1,VA12,2019
51007,Amelia County,1,VA07,2019
51009,Amherst County,1,VA06,2019
51011,Appomattox County,1,VA06,2019
51013,Arlington County,1,VA10,2019
51015,Augusta County,1,VA12,2019
51017,Bath County,1,VA12,2019
51019,Bedford County,1,VA06,2019
51021,Bland County,1,VA12,2019
51023,Botetourt County,1,VA08,2019
51025,Brunswick County,1,VA12,2019
51027,Buchanan County,1,VA12,2019
51029,Buckingham County,1,VA12,2019
51031,Campbell County,1,VA06,2019
51033,Caroline County,1,VA07,2019
51035,Carroll County,1,VA12,2019
51036,Charles City County,1,VA07,2019
51037,Charlotte County,1,VA12,2019
51041,Chesterfield County,1,VA07,2019
51043,Clarke County,1,VA10,2019
51045,Craig County,1,VA08,2019
51047,Culpeper County,1,VA12,2019
51049,Cumberland County,1,VA07,2019
51051,Dickenson County,1,VA12,2019
51053,Dinwiddie County,1,VA07,2019
51057,Essex County,1,VA12,2019
51059,Fairfax County,1,VA10,2019
51061,Fauquier County,1,VA10,2019
51063,Floyd County,1,VA12,2019
51065,Fluvanna County,1,VA02,2019
51067,Franklin County,1,VA08,2019
51069,Frederick County,1,VA11,2019
51071,Giles County,1,VA01,2019
51073,Gloucester County,1,VA09,2019
51075,Goochland County,1,VA07,2019
51077,Grayson County,1,VA12,2019
51079,Greene County,1,VA02,2019
51081,Greensville County,1,VA12,2019
51083,Halifax County,1,VA12,2019
51085,Hanover County,1,VA07,2019
51087,Henrico County,1,VA07,2019
51089,Henry County,1,VA12,2019
51091,Highland County,1,VA12,2019
51093,Isle of Wight County,1,VA09,2019
51095,James City County,1,VA09,2019
51097,King and Queen County,1,VA07,2019
51099,King George County,1,VA12,2019
51101,King William County,1,VA07,2019
51103,Lancaster County,1,VA12,2019
51105,Lee County,1,VA12,2019
51107,Loudoun County,1,VA10,2019
51109,Louisa County,1,VA07,2019
51111,Lunenburg County,1,VA12,2019
51113,Madison County,1,VA12,2019
51115,Mathews County,1,VA09,2019
51117,Mecklenburg County,1,VA12,2019
51119,Middlesex County,1,VA12,2019
51121,Montgomery County,1,VA01,2019
51125,Nelson County,1,VA02,2019
51127,New Kent County,1,VA07,2019
51131,Northampton County,1,VA12,2019
51133,Northumberland County,1,VA12,2019
51135,Nottoway County,1,VA12,2019
51137,Orange County,1,VA12,2019
51139,Page County,1,VA12,2019
51141,Patrick County,1,VA12,2019
51143,Pittsylvania County,1,VA03,2019
51145,Powhatan County,1,VA07,2019
51147,Prince Edward County,1,VA12,2019
51149,Prince George County,1,VA07,2019
51153,Prince William County,1,VA10,2019
51155,Pulaski County,1,VA01,2019
51157,Rappahannock County,1,VA12,2019
51159,Richmond County,1,VA12,2019
51161,Roanoke County,1,VA08,2019
51163,Rockbridge County,1,VA12,2019
51165,Rockingham County,1,VA04,2019
51167,Russell County,1,VA12,2019
51169,Scott County,1,VA05,2019
51171,Shenandoah County,1,VA12,2019
51173,Smyth County,1,VA12,2019
51175,Southampton County,1,VA12,2019
51177,Spotsylvania County,1,VA10,2019
51179,Stafford County,1,VA10,2019
51181,Surry County,1,VA09,2019
51183,Sussex County,1,VA07,2019
51185,Tazewell County,1,VA12,2019
51187,Warren County,1,VA10,2019
51191,Washington County,1,VA05,2019
51193,Westmoreland County,1,VA12,2019
51195,Wise County,1,VA12,2019
51197,Wythe County,1,VA12,2019
51199,York County,1,VA09,2019
51510,Alexandria city,1,VA10,2019
51520,Bristol city,1,VA05,2019
51530,Buena Vista city,1,VA12,2019
51540,Charlottesville city,1,VA02,2019
51550,Chesapeake city,1,VA09,2019
51570,Colonial Heights city,1,VA07,2019
51580,Covington city,1,VA12,2019
51590,Danville city,1,VA03,2019
51595,Emporia city,1,VA12,2019
51600,Fairfax city,1,VA10,2019
51610,Falls Church city,1,VA10,2019
51620,Franklin city,1,VA12,2019
51630,Fredericksburg city,1,VA10,2019
51640,Galax city,1,VA12,2019
51650,Hampton city,1,VA09,2019
51660,Harrisonburg city,1,VA04,2019
51670,Hopewell city,1,VA07,2019
51678,Lexington city,1,VA12,2019
51680,Lynchburg city,1,VA06,2019
51683,Manassas city,1,VA10,2019
51685,Manassas Park city,1,VA10,2019
51690,Martinsville city,1,VA12,2019
51700,Newport News city,1,VA09,2019
51710,Norfolk city,1,VA09,2019
51720,Norton city,1,VA12,2019
51730,Petersburg city,1,VA07,2019
51735,Poquoson city,1,VA09,2019
51740,Portsmouth city,1,VA09,2019
51750,Radford city,1,VA01,2019
51760,Richmond city,1,VA07,2019
51770,Roanoke city,1,VA08,2019
51775,Salem city,1,VA08,2019
51790,Staunton city,1,VA12,2019
51800,Suffolk city,1,VA09,2019
51810,Virginia Beach city,1,VA09,2019
51820,Waynesboro city,1,VA12,2019
51830,Williamsburg city,1,VA09,2019
51840,Winchester city,1,VA11,2019
53001,Adams County,1,WA07,2019
53003,Asotin County,1,WA09,2019
53005,Benton County,1,WA06,2019
53007,Chelan County,1,WA07,2019
53009,Clallam County,1,WA02,2019
53011,Clark County,1,WA03,2019
53013,Columbia County,1,WA09,2019
53015,Cowlitz County,1,WA02,2019
53017,Douglas County,1,WA07,2019
53019,Ferry County,1,WA04,2019
53021,Franklin County,1,WA06,2019
53023,Garfield County,1,WA09,2019
53025,Grant County,1,WA07,2019
53027,Grays Harbor County,1,WA02,2019
53029,Island County,1,WA08,2019
53031,Jefferson County,1,WA02,2019
53033,King County,1,WA01,2019
53035,Kitsap County,1,WA02,2019
53037,Kittitas County,1,WA06,2019
53039,Klickitat County,1,WA03,2019
53041,Lewis County,1,WA02,2019
53043,Lincoln County,1,WA04,2019
53045,Mason County,1,WA05,2019
53047,Okanogan County,1,WA07,2019
53049,Pacific County,1,WA02,2019
53051,Pend Oreille County,1,WA04,2019
53053,Pierce County,1,WA05,2019
53055,San Juan County,1,WA08,2019
53057,Skagit County,1,WA08,2019
53059,Skamania County,1,WA03,2019
53061,Snohomish County,1,WA08,2019
53063,Spokane County,1,WA04,2019
53065,Stevens County,1,WA04,2019
53067,Thurston County,1,WA05,2019
53069,Wahkiakum County,1,WA02,2019
53071,Walla Walla County,1,WA09,2019
53073,Whatcom County,1,WA08,2019
53075,Whitman County,1,WA09,2019
53077,Yakima County,1,WA06,2019
54001,Barbour County,1,WV09,2019
54003,Berkeley County,1,WV06,2019
54005,Boone County,1,WV03,2019
54007,Braxton County,1,WV01,2019
54009,Brooke County,1,WV11,2019
54011,Cabell County,1,WV05,2019
54013,Calhoun County,1,WV01,2019
54015,Clay County,1,WV01,2019
54017,Doddridge County,1,WV08,2019
54019,Fayette County,1,WV01,2019
54021,Gilmer County,1,WV08,2019
54023,Grant County,1,WV07,2019
54025,Greenbrier County,1,WV01,2019
54027,Hampshire County,1,WV07,2019
54029,Hancock County,1,WV11,2019
54031,Hardy County,1,WV07,2019
54033,Harrison County,1,WV09,2019
54035,Jackson County,1,WV10,2019
54037,Jefferson County,1,WV06,2019
54039,Kanawha County,1,WV02,2019
54041,Lewis County,1,WV08,2019
54043,Lincoln County,1,WV03,2019
54045,Logan County,1,WV03,2019
54047,McDowell County,1,WV03,2019
54049,Marion County,1,WV08,2019
54051,Marshall County,1,WV11,2019
54053,Mason County,1,WV05,2019
